timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,position
3416672080,5,4,-2,4,2,45,14,-5,1
3416672080,-12,0,2,-4,-11,-19,-21,8,1
3416693774,2,-5,-2,1,6,17,-2,-7,1
3416693774,4,0,0,0,1,-3,-8,-8,1
3416694551,-8,4,4,-4,-6,-67,-4,-4,1
3416694551,-3,-2,-7,2,2,27,-7,4,1
3416716432,0,2,2,-4,-4,14,-18,5,1
3416716432,1,1,-2,2,2,7,-8,-9,1
3416717199,1,-6,-1,2,-8,-50,16,8,1
3416717199,0,0,1,0,1,51,-22,-1,1
3416731315,0,1,-1,3,-3,-32,19,-1,1
3416731315,7,-7,-5,3,6,90,36,15,1
3416732041,-8,0,-1,-1,3,42,-30,-1,1
3416732041,1,6,5,-3,-2,-35,27,-2,1
3416753736,12,-5,-5,3,6,43,-28,34,1
3416753736,1,0,3,-6,-9,-31,40,-5,1
3416754554,5,9,-6,8,6,-10,-3,14,1
3416754554,2,3,1,0,-2,-27,-10,14,1
3416776336,11,3,-9,4,3,35,54,3,1
3416776336,1,-1,0,-2,-3,-24,-42,11,1
3416777080,-8,-1,-2,3,13,27,3,-26,1
3416777080,-3,-4,-3,0,-4,-31,-3,25,1
3416791431,-12,-3,3,-6,-14,-59,65,-16,1
3416791431,10,3,-8,0,4,25,-47,-18,1
3416792055,-9,-6,1,-7,-5,-16,-25,11,1
3416792055,-20,-4,4,-5,-5,-44,-52,-39,1
3416814107,16,1,-3,14,11,54,60,23,1
3416814107,-9,6,-1,-3,-3,2,3,-1,1
3416814668,5,2,-1,-4,-8,-19,-17,-14,1
3416814668,9,-6,-1,5,14,50,16,0,1
3416836268,8,7,0,6,6,2,3,25,1
3416836268,-5,-5,-3,2,-1,-40,14,-12,1
3416837009,0,-4,-3,5,4,58,-7,1,1
3416837009,12,2,-4,0,3,37,4,19,1
3416851403,-30,-3,-1,-10,-12,-81,-28,-47,1
3416851403,20,3,4,0,-2,-32,-27,9,1
3416852062,-8,5,0,-4,-5,-8,25,8,1
3416852062,2,-1,0,0,-5,-50,6,-4,1
3416873839,-8,-6,3,-11,-7,-8,39,-7,1
3416873839,-12,-1,-4,3,2,-17,-26,-8,1
3416874634,6,1,3,2,7,33,-2,8,1
3416874634,-8,2,3,-3,-7,-8,8,-23,1
3416896390,21,3,-6,6,5,-38,-33,37,1
3416896390,-8,-10,3,-9,-17,-5,-9,-6,1
3416897086,16,0,0,9,8,47,21,17,1
3416897086,-20,-4,1,-2,-2,15,-21,12,1
3416911330,-2,-1,1,1,-5,-31,0,-7,1
3416911330,4,1,-3,0,-1,-25,32,28,1
3416912089,9,7,-4,-1,-3,17,-71,19,1
3416912089,6,-17,2,-3,-4,-19,6,26,1
3416934164,-4,4,4,1,-2,31,-19,-2,1
3416934164,-15,-4,0,-6,-9,-63,-61,-33,1
3416934527,10,2,6,-1,6,8,44,18,1
3416934527,-5,6,-6,0,2,-13,28,-8,1
3416956285,-7,-7,1,-1,0,4,-62,-6,1
3416956285,11,3,-4,8,6,72,72,26,1
3416957066,4,-3,-6,1,-1,-8,11,8,1
3416957066,5,3,-1,-3,-2,-45,9,-9,1
3416971309,-5,-7,4,0,11,7,-66,-7,1
3416971309,0,4,-1,2,-3,-17,76,-1,1
3416972029,-6,-3,0,-5,-1,6,9,-25,1
3416972029,-8,-3,0,-6,-13,-26,0,-15,1
3416993879,20,3,-4,3,3,41,32,43,1
3416993879,-20,0,5,-8,-4,-38,-42,-18,1
3416994623,0,-3,1,0,-2,-12,4,-12,1
3416994623,8,-1,-3,1,-1,-18,-41,34,1
3417016340,8,1,0,2,3,20,15,-8,1
3417016340,0,3,0,-1,4,33,0,-1,1
3417017070,-13,-2,2,0,-9,-60,58,16,1
3417017070,12,-1,-1,6,20,71,-48,-42,1
3417031360,-7,-1,1,-9,-11,-23,-11,5,1
3417031360,7,0,2,0,-3,4,17,13,1
3417032099,-9,-2,-1,-2,-7,-88,-32,21,1
3417032099,6,2,2,5,10,69,64,-19,1
3417053838,-5,-1,-6,5,7,38,-1,-10,1
3417053838,-4,4,-1,-6,-5,-23,-6,-14,1
3417054556,3,-2,0,-3,-3,-9,-42,13,1
3417054556,-5,0,3,-4,-4,-8,-12,10,1
3417076295,-8,-3,0,-3,-4,-25,-25,-24,1
3417076295,4,-3,2,-1,-1,11,-20,26,1
3417077078,0,0,-3,4,2,32,30,-15,1
3417077078,-20,0,3,-11,-11,-35,-73,-82,1
3417091275,30,5,-7,15,16,50,110,91,1
3417091275,-7,-4,-3,-2,1,-7,-26,-55,1
3417092099,7,-1,-5,5,7,42,-33,9,1
3417092099,-1,3,3,-4,-9,-29,-1,12,1
3417113840,5,-1,-1,0,0,21,2,14,1
3417113840,-7,1,-2,3,6,21,-19,-10,1
3417114629,1,-4,2,0,-1,-9,26,10,1
3417114629,3,1,-3,0,-3,0,15,11,1
3417136220,-2,1,-1,4,11,60,-32,-40,1
3417136220,11,0,0,1,2,22,-13,45,1
3417137040,-19,-5,3,-8,-7,-48,-25,-47,1
3417137040,10,-1,2,-3,-9,-15,12,23,1
3417150783,-11,2,-2,-2,-2,-25,2,-4,1
3417150783,-8,-5,5,-2,5,-20,-11,13,1
3417158871,-3,-3,-1,-7,-12,-27,38,-7,1
3417158871,-15,-2,5,-4,-3,-65,25,1,1
3417173756,6,-1,-4,0,-2,22,21,-16,1
3417173756,-8,-1,-3,-1,-5,-24,-2,-7,1
3417174538,10,1,-3,0,2,10,-14,2,1
3417174538,16,2,-6,5,8,21,65,93,1
3417196255,-8,0,-1,1,-4,-33,-29,-27,1
3417196255,-2,0,6,1,2,5,2,-3,1
3417197022,4,1,2,0,0,16,9,-8,1
3417197022,-4,-3,-8,0,0,8,9,-17,1
3417210732,2,-3,1,-3,-4,10,-13,24,1
3417210732,3,-1,0,-6,-13,-60,37,53,1
3417218604,-22,-1,-2,8,20,48,-78,-74,1
3417218604,3,2,3,-1,0,28,32,1,1
3417233844,-10,-3,3,-1,-8,-61,10,-15,1
3417233844,3,-1,-5,2,4,43,28,-19,1
3417234543,12,0,-1,-5,-8,-30,12,48,1
3417234543,-14,-1,1,-3,-6,-57,-99,-81,1
3417256305,13,0,8,-3,2,41,52,25,1
3417256305,-4,-3,2,-3,0,7,-13,-21,1
3417257072,3,1,-3,0,-4,-33,23,52,1
3417257072,-7,-5,3,-1,-1,65,-29,-36,1
3417270689,5,6,2,-6,-5,-30,-36,17,1
3417270689,-24,-1,2,1,6,46,-8,-93,1
3417278937,5,-2,3,-1,2,1,0,17,1
3417278937,6,5,-6,1,-1,-10,8,12,1
3417293876,-15,-5,1,-8,-9,-36,-32,-11,1
3417293876,11,2,-6,4,9,-25,38,41,1
3417294605,-4,4,2,-4,-7,1,-34,-35,1
3417294605,5,0,1,1,2,-13,-2,23,1
3417316294,-11,-4,-3,6,11,29,-1,-14,1
3417316294,9,1,3,-4,-3,14,33,31,1
3417317026,-11,-3,-2,-5,-3,-13,-14,-24,1
3417317026,16,2,0,5,4,-3,8,32,1
3417330668,-10,-2,0,-5,-10,-59,-2,-30,1
3417330668,3,-1,0,-1,4,16,-53,-23,1
3417338797,3,-1,1,2,3,14,13,-8,1
3417338797,-10,-3,-7,-1,4,35,59,41,1
3417353778,8,0,1,-5,-7,-48,-5,-34,1
3417353778,3,0,-6,2,5,38,-32,12,1
3417354553,-1,-4,1,-4,-5,-16,3,16,1
3417354553,1,4,-1,3,5,42,-4,-51,1
3417376346,6,1,-4,4,6,-25,10,55,1
3417376346,4,-1,-1,-8,-7,2,46,-6,1
3417377061,2,1,0,2,2,9,7,6,1
3417377061,-3,-3,-1,2,-1,-2,-5,0,1
3417399523,-6,-3,-4,2,0,-17,-5,-14,1
3417399523,4,0,-2,0,-4,-17,-3,7,1
3417400277,-5,2,-7,1,11,37,-3,-31,1
3417400277,-2,-6,4,-4,-4,-8,54,29,1
3417413825,8,2,-2,0,1,41,16,-16,1
3417413825,-1,-1,1,4,0,-16,0,14,1
3417414632,-1,-1,-1,-4,-3,-3,-22,-20,1
3417414632,16,0,-10,4,-2,-45,16,14,1
3417436367,4,2,1,0,7,49,-17,27,1
3417436367,-8,-2,-5,0,0,40,23,-43,1
3417437045,-1,-5,3,0,-4,-23,-13,1,1
3417437045,-6,1,4,-9,-10,-22,-37,-5,1
3417450698,0,-2,-8,10,24,40,34,-3,1
3417450698,5,-2,-4,-2,-6,-21,-10,12,1
3417458875,-4,2,0,1,-1,5,23,10,1
3417458875,-14,-1,1,-3,-2,-50,-82,-21,1
3417473871,5,1,1,0,-7,10,37,-6,1
3417473871,10,1,0,1,-1,-11,-16,20,1
3417474636,-13,-1,-1,-2,-4,-9,-5,-10,1
3417474636,14,2,5,3,10,14,20,19,1
3417496278,-6,-3,-2,-8,-11,-20,12,-2,1
3417496278,-7,-1,2,1,1,-7,-8,-45,1
3417497021,10,-3,1,-5,-5,-12,-2,24,1
3417497021,-14,-1,-1,-5,-5,-17,-75,-34,1
3417519823,2,0,-5,2,5,45,-27,-21,1
3417519823,-3,-2,4,-1,-2,13,8,25,1
3417520419,-1,1,-7,0,1,-43,3,-4,1
3417520419,3,1,-2,1,1,4,27,2,1
3417533731,-4,1,3,-5,-6,-12,13,-10,1
3417533731,-5,0,2,-6,-7,1,-105,-24,1
3417534515,3,-2,2,1,8,0,1,-30,1
3417534515,-3,0,-6,1,0,24,31,65,1
3417556315,-6,-1,6,-3,-10,-38,17,-6,1
3417556315,-2,2,-4,3,6,-8,-3,8,1
3417557101,9,0,-1,1,-5,-3,6,9,1
3417557101,2,3,1,1,3,8,-11,-16,1
3417579522,3,-1,-1,1,4,31,18,1,1
3417579522,3,-5,1,0,-1,3,1,48,1
3417580198,10,4,-2,4,9,64,25,-15,1
3417580198,-5,-4,-3,-1,-3,-27,-6,23,1
3417593893,-22,-1,7,-7,-11,-18,-29,-17,1
3417593893,4,-1,-4,1,-2,-21,6,-6,1
3417594679,-17,2,3,-3,-5,12,-66,-8,1
3417594679,6,1,3,1,2,21,62,6,1
3417616343,-8,6,1,-6,-7,-30,-25,-24,1
3417616343,1,-25,-5,1,4,2,11,10,1
3417617151,0,8,1,-6,-11,-46,-7,22,1
3417617151,-3,-2,0,-2,3,5,15,3,1
3417639524,-4,-3,2,-1,-5,-24,-34,-1,1
3417639524,3,9,2,0,1,1,23,-8,1
3417640304,0,-10,-7,-2,-4,-33,38,-6,1
3417640304,-2,-3,3,-4,-5,20,-12,-14,1
3417653844,8,-7,-1,-4,-1,-44,12,-4,1
3417653844,1,1,0,-1,2,29,14,2,1
3417654606,4,0,2,2,1,28,17,11,1
3417654606,-34,-8,-4,1,1,9,-3,-31,1
3417676715,13,9,-2,0,0,14,0,28,1
3417676715,-11,-16,-3,3,3,-20,-48,-23,1
3417677481,11,4,2,-1,4,34,18,10,1
3417677481,10,15,1,-2,-2,-7,8,0,1
3417707013,-11,2,-5,10,12,14,5,14,1
3417707013,-1,5,4,-6,-13,-67,-28,-17,1
3417707780,-20,-11,2,-6,-6,-25,-3,12,1
3417707780,13,2,1,-1,0,32,-45,-38,1
3417713838,2,3,-3,1,-2,-3,66,9,1
3417713838,0,20,1,6,6,17,28,14,1
3417714550,-27,0,0,-3,-4,-48,-9,-60,1
3417714550,15,-6,2,-8,-7,-3,55,21,1
3417736286,0,-2,-5,-4,-5,-3,-33,-3,1
3417736286,-16,0,1,-5,-3,15,-33,-55,1
3417737077,17,1,3,0,-2,14,10,23,1
3417737077,-7,-2,-6,3,-1,-44,-8,2,1
3417759557,6,-2,-1,2,8,63,-4,-27,1
3417759557,-9,-9,5,-8,-5,-19,0,-15,1
3417760266,7,6,-1,3,0,9,-21,10,1
3417760266,-18,-19,-2,2,1,-11,10,-9,1
3417773793,7,11,2,-1,-7,-20,-14,38,1
3417773793,-12,-7,-4,1,3,49,53,-15,1
3417774571,-14,3,3,-3,-2,12,9,-19,1
3417774571,14,-2,0,-2,-4,-14,-11,-9,1
3417796291,-1,-6,2,-6,-11,-106,-17,3,1
3417796291,-10,-2,3,0,1,-3,-8,31,1
3417797003,6,9,-1,2,3,-24,14,5,1
3417797003,-3,1,3,-1,-6,-3,8,-7,1
3417819488,-5,-6,-6,0,-2,-33,-21,-3,1
3417819488,18,10,0,-1,2,2,10,19,1
3417820200,0,-15,-3,-1,1,21,-6,3,1
3417820200,4,6,-4,-1,-3,-16,14,14,1
3417841978,-3,-2,1,2,4,31,-2,8,1
3417841978,12,6,-3,5,4,-23,-23,11,1
3417842765,7,-5,0,-2,-5,15,58,20,1
3417842765,-5,7,-1,-2,-2,-23,-42,-25,1
3417856242,7,-10,1,-8,-5,15,-23,-27,1
3417856242,-6,-14,-3,-2,0,-6,-9,13,1
3417857049,16,21,0,5,7,22,18,25,1
3417857049,6,-6,1,-1,7,17,10,3,1
3417879482,8,2,-2,5,8,55,2,9,1
3417879482,4,3,-1,-5,-11,-10,3,-17,1
3417880198,5,-5,-4,2,5,-10,-13,-2,1
3417880198,3,3,2,3,8,37,25,19,1
3417893818,-4,4,-1,3,-1,-31,-21,-12,1
3417893818,17,9,-8,4,7,82,76,12,1
3417894696,-9,-5,3,3,-1,0,-31,-14,1
3417894696,-11,-4,3,-1,-3,-18,-23,1,1
3417916479,-12,0,-1,-1,-1,-9,11,15,1
3417916479,3,2,6,-5,-1,8,-66,-28,1
3417917032,5,-7,-3,0,2,-13,24,-13,1
3417917032,8,10,0,2,-2,64,13,4,1
3417939517,-13,10,2,-4,1,-31,-4,-17,1
3417939517,-28,-20,-2,-7,-15,-57,-1,12,1
3417940258,-6,18,7,-6,-1,-53,2,-3,1
3417940258,-15,-9,0,-10,-18,-50,-49,-22,1
3417953808,0,13,3,-5,-3,63,26,8,1
3417953808,0,-14,-1,-2,-1,-10,-11,-12,1
3417954625,-8,-8,-2,-6,-10,7,-15,-4,1
3417954625,7,-4,-2,3,-2,-27,-3,11,1
3417976323,1,-10,0,-2,5,15,-3,1,1
3417976323,9,-9,-4,5,5,63,15,2,1
3417977125,-8,15,-2,-1,-7,-33,-35,1,1
3417977125,-9,-16,-2,2,11,45,9,0,1
3417999471,-5,-12,-1,-3,-11,-18,-3,-8,1
3417999471,0,7,1,0,2,16,6,3,1
3418001296,5,-7,-2,-1,-1,3,-16,-7,1
3418001296,0,1,-2,0,-4,24,-6,-9,1
3418013860,14,4,1,8,11,56,-8,6,1
3418013860,-17,8,1,-1,3,-31,25,0,1
3418014499,-7,-27,-5,1,2,37,-39,14,1
3418014499,15,29,3,4,6,0,45,4,1
3418036246,-9,-29,1,-2,-11,-6,-3,-11,1
3418036246,6,14,2,3,3,-7,-43,-1,1
3418037062,2,-13,-5,3,7,34,50,28,1
3418037062,-7,-1,3,-2,3,-21,-17,-26,1
3418059437,-2,3,-4,0,2,-8,-9,9,1
3418059437,4,7,-2,2,-1,4,1,0,1
3418060208,-5,-1,-4,-5,-3,-23,-1,-2,1
3418060208,-9,-8,-1,0,-8,-55,-10,0,1
3418073093,21,10,3,0,8,42,38,-1,1
3418073093,-5,-8,-2,-6,-9,-49,-8,9,1
3418081329,5,-3,0,-1,-1,1,8,-17,1
3418081329,3,1,-2,4,7,39,9,16,1
3418096463,-10,4,1,2,0,12,-5,-16,1
3418096463,6,0,4,6,3,-15,13,14,1
3418097036,-4,14,2,-7,-14,-53,5,1,1
3418097036,20,-5,0,8,13,91,21,9,1
3418119508,-19,-16,-2,-9,-7,-43,-35,-18,1
3418119508,-2,0,0,-4,-7,-44,-8,0,1
3418120189,-1,12,9,3,3,34,27,4,1
3418120189,18,1,-4,-3,0,-10,-23,1,1
3418133160,-13,2,-1,-2,0,-38,6,5,1
3418133160,6,-2,1,-5,-8,-20,13,4,1
3418141345,-2,-4,0,3,3,-2,-21,-18,1
3418141345,-6,1,-6,-6,-7,-20,6,9,1
3418156328,0,4,1,2,3,21,18,5,1
3418156328,7,-6,-5,1,3,6,-19,-6,1
3418157373,0,-10,-2,1,2,8,8,9,1
3418157373,-15,-1,-2,-5,1,-33,-29,-8,1
3418179438,8,5,0,-1,-4,-4,13,6,1
3418179438,-2,8,2,4,-3,-13,40,-6,1
3418180385,5,1,-6,3,18,87,-34,13,1
3418180385,-4,-4,1,-5,-9,-31,5,2,1
3418193119,8,-1,0,3,3,-20,-8,-1,1
3418193119,-1,3,0,-1,1,5,-1,-1,1
3418201257,-9,-1,-1,-2,-7,-42,6,1,1
3418201257,-19,4,2,-1,-2,-10,-6,-3,1
3418216238,-11,-3,1,-4,1,-7,-26,-2,1
3418216238,1,3,-5,4,3,36,24,9,1
3418217056,-13,-15,0,-4,-7,-35,-12,-7,1
3418217056,0,-4,2,-2,-2,-4,-3,1,1
3418239486,10,-1,-1,1,-1,-21,7,-5,1
3418239486,-5,2,2,-3,-1,8,-20,-8,1
3418240254,14,4,0,-2,-1,16,20,-2,1
3418240254,10,4,-3,7,10,39,9,2,1
3418253074,8,-25,-3,-1,-4,3,2,22,1
3418253074,-5,20,2,0,3,-17,-2,-5,1
3418261301,7,1,-6,4,0,20,7,4,1
3418261301,3,7,-2,0,-1,-3,9,-1,1
3418276307,-7,-2,4,3,-2,1,0,-10,1
3418276307,1,-14,-1,-2,4,31,12,1,1
3418277052,0,3,5,-3,-5,3,-10,-1,1
3418277052,-4,0,-2,-5,2,-8,-6,-3,1
3418299436,-7,-5,-1,-5,-7,-13,-7,4,1
3418299436,8,6,0,5,5,2,3,0,1
3418300256,-18,-5,0,-5,-2,-12,-43,-19,1
3418300256,20,4,3,1,1,21,67,23,1
3418313140,-12,-6,0,-1,-3,4,-52,-22,1
3418313140,0,-3,0,-3,-1,-24,13,0,1
3418321236,9,6,-3,2,4,19,-8,4,1
3418321236,2,-9,-2,-1,0,15,-5,-2,1
3418336259,5,3,-2,-4,-3,-36,2,3,1
3418336259,-13,-9,0,-6,-5,0,22,5,1
3418337059,2,11,3,-3,-7,-20,-3,0,1
3418337059,-3,-3,-1,3,4,-3,-20,-12,1
3418359469,6,8,-2,1,3,19,17,8,1
3418359469,-8,-6,-2,-2,3,25,-61,-15,1
3418360261,10,6,3,-2,-5,3,22,7,1
3418360261,-12,1,-1,-3,-1,-2,-39,-10,1
3418373076,2,3,-1,1,2,21,54,14,1
3418373076,1,-3,1,3,4,31,9,1,1
3418381308,5,5,-2,5,7,17,13,7,1
3418381308,-11,-1,3,-3,-8,-1,-7,-17,1
3418396239,1,20,3,10,8,-9,36,14,1
3418396239,-7,-10,-1,-4,-7,-18,-4,-16,1
3418397023,0,-6,0,1,0,25,9,2,1
3418397023,-3,0,-1,3,4,10,-21,-5,1
3418419444,13,9,-1,-4,-2,-6,18,3,1
3418419444,-2,-2,0,2,-5,-39,-7,2,1
3418420245,-5,5,4,-2,-2,-1,-16,13,1
3418420245,1,-2,-5,-2,-10,-73,1,8,1
3418442055,-4,-7,-3,1,15,83,13,-3,1
3418442055,9,4,2,2,-3,10,7,8,1
3418442778,-13,-7,1,-9,-12,-73,-64,-23,1
3418442778,20,0,-2,10,11,83,65,42,1
3418456265,-15,3,4,-9,-18,-21,-43,-34,1
3418456265,-3,-7,1,-2,-6,-98,-10,23,1
3418457034,3,-6,0,1,1,16,33,9,1
3418457034,11,-1,-2,8,8,15,71,2,1
3418479509,16,1,-8,13,18,69,11,32,1
3418479509,0,9,-3,-1,-4,9,-48,-23,1
3418480202,-2,-4,-5,-3,1,-50,37,2,1
3418480202,-3,5,4,-7,-11,1,-29,-15,1
3418509463,-25,-31,-2,-12,-17,-62,-37,-14,1
3418509463,23,14,0,8,20,91,9,38,1
3418510269,-4,6,-5,-2,-1,-14,-38,-32,1
3418510269,-14,-11,-4,-7,-2,-55,-43,10,1
3418516549,-7,13,11,-7,-5,-18,-43,-29,1
3418516549,-4,-4,-4,-4,-5,-2,5,2,1
3418517440,21,-2,-7,10,22,17,7,5,1
3418517440,-13,-3,5,-16,-14,-74,-44,-37,1
3418539475,-13,-10,-1,-4,-15,-101,0,-11,1
3418539475,25,16,2,6,9,30,57,2,1
3418540226,-15,-7,-6,9,19,51,-9,22,1
3418540226,-8,-14,2,-5,-6,7,-7,-28,1
3418561985,-6,3,-5,-3,-3,-94,11,8,1
3418561985,-4,0,7,-6,-7,16,21,-23,1
3418562696,10,-1,0,-4,-3,61,13,6,1
3418562696,-5,6,-4,-4,-6,7,-47,-7,1
3418576258,4,0,-5,3,8,54,-20,-16,1
3418576258,-20,-5,-1,-8,-4,-45,0,10,1
3418577234,-9,-5,-1,-4,0,-29,-2,-17,1
3418577234,9,-5,7,1,4,95,23,25,1
3418599456,-3,5,1,-9,-13,-80,-52,-23,1
3418599456,4,4,2,5,9,7,23,-13,1
3418600292,-1,-6,-1,-1,-7,-24,11,-6,1
3418600292,11,0,-8,3,-7,-54,6,8,1
3418621947,-8,13,7,1,-6,-6,23,7,1
3418621947,15,-9,-8,14,19,84,67,28,1
3418622763,-4,-2,4,-3,-11,-19,-9,4,1
3418622763,-7,6,-1,0,-7,-98,-13,-22,1
3418636316,15,-4,-2,3,6,97,36,8,1
3418636316,-2,-10,-4,-5,-7,-34,15,40,1
3418637048,-1,4,1,0,-1,-7,1,-11,1
3418637048,-29,17,3,-4,-7,-45,17,-26,1
3418659443,24,-14,-5,8,16,36,28,44,1
3418659443,-15,3,2,-12,-15,-52,-78,-82,1
3418660237,25,-1,1,11,13,53,92,32,1
3418660237,-1,4,-4,3,7,29,-69,13,1
3418681962,-21,-16,-5,-1,-9,-41,19,-6,1
3418681962,-9,9,3,-9,-20,-105,-19,19,1
3418682751,15,6,9,1,2,-7,27,-1,1
3418682751,-6,-11,-2,1,7,-24,23,-4,1
3418696249,20,9,7,-5,-6,-8,18,38,1
3418696249,-3,-5,-4,4,3,50,-46,-3,1
3418697031,-15,1,-4,-5,-9,-79,3,11,1
3418697031,4,1,1,-3,-5,-30,10,-10,1
3418719414,1,-4,0,-4,1,37,-68,7,1
3418719414,-26,-9,9,-13,-13,-79,-42,-12,1
3418720238,-1,-1,-3,3,-12,-39,6,-4,1
3418720238,14,1,7,3,11,-17,6,21,1
3418742041,-6,4,-4,-2,-4,-59,-14,-19,1
3418742041,9,-6,-7,5,5,16,10,4,1
3418742758,-2,6,1,-9,-12,-58,-24,19,1
3418742758,-23,-10,-1,4,2,58,26,-17,1
3418756235,15,7,3,5,12,44,5,-10,1
3418756235,-8,-1,-5,6,2,-25,50,-11,1
3418757003,-2,0,1,-8,-5,-31,-74,-50,1
3418757003,4,1,-3,-3,1,34,-26,25,1
3418779258,-13,-5,7,-9,-11,-35,23,-33,1
3418779258,0,7,-4,6,9,72,2,-11,1
3418780004,-2,-8,-8,-2,0,9,-28,11,1
3418780004,-4,-2,0,1,4,12,-8,-18,1
3418809420,4,-4,-3,1,8,38,-3,-19,1
3418809420,9,1,0,-7,-12,-19,-27,6,1
3418810204,-4,-1,0,9,10,20,1,7,1
3418810204,11,-3,-1,-4,1,16,20,0,1
3418816400,-5,3,-1,0,-10,26,5,7,1
3418816400,3,-4,2,-1,-1,-96,9,6,1
3418817047,3,-6,-1,-4,3,27,-2,-34,1
3418817047,8,5,0,0,-7,0,16,-7,1
3418839516,5,3,-3,12,10,38,47,28,1
3418839516,1,2,-5,4,13,27,-7,18,1
3418840215,-11,-8,-2,-7,-6,-40,10,15,1
3418840215,-15,2,4,-3,-5,-50,-57,-30,1
3418861922,23,0,-4,-1,-1,-1,-5,36,1
3418861922,-3,2,-1,-4,0,13,-2,-11,1
3418862733,-15,-1,2,-5,-13,-26,-4,-2,1
3418862733,8,-1,-1,-3,-4,-22,3,19,1
3418875548,-14,2,-5,7,13,16,-10,-13,1
3418875548,-5,-4,4,-9,-13,-5,-14,-35,1
3418891240,10,4,-4,4,4,16,29,13,1
3418891240,-7,-2,0,-3,0,-2,-26,-10,1
3418898764,-1,-2,7,3,-1,2,30,20,1
3418898764,2,-1,-3,3,0,-10,10,-8,1
3418899529,4,4,-3,5,6,19,19,-5,1
3418899529,-8,-2,-3,-4,-10,-37,14,26,1
3418921933,-5,-1,-5,-3,2,-74,-10,10,1
3418921933,-1,-6,5,-4,4,84,-51,-56,1
3418922698,8,1,3,2,0,-1,14,36,1
3418922698,1,3,-2,2,-3,0,27,-6,1
3418936297,11,-1,-6,-1,-3,26,-19,6,1
3418936297,-1,-3,1,-1,3,-6,16,14,1
3418937038,-11,-3,1,-1,-2,4,-43,-24,1
3418937038,8,2,-1,3,0,-21,22,43,1
3418958720,8,-5,6,-4,-6,-55,-1,-35,1
3418958720,3,2,2,-1,-3,2,-15,24,1
3418959545,-2,2,-5,9,14,37,51,-4,1
3418959545,-14,-3,2,0,2,28,-75,-41,1
3418981981,-8,1,0,-6,-14,-67,4,23,1
3418981981,-3,7,-4,2,-3,16,10,-14,1
3418982951,27,8,-6,10,14,81,48,40,1
3418982951,19,0,-7,5,11,77,34,9,1
3418996259,-23,11,3,-9,-14,-3,-91,-50,1
3418996259,-4,-30,-3,4,5,31,70,24,1
3418997039,14,9,5,0,2,-41,-42,13,1
3418997039,4,-2,-5,0,-2,-43,28,6,1
3419019664,16,16,0,3,7,80,-35,29,1
3419019664,-9,-17,-1,-11,-13,-49,-8,-70,1
3419019711,-13,-4,1,-8,-12,-31,-17,-6,1
3419019711,24,-1,-3,13,15,58,40,42,1
3419041889,-22,-3,-1,-3,-11,-124,-29,-54,1
3419041889,37,17,2,11,11,86,60,81,1
3419042687,-16,-9,3,-13,-24,-86,41,-5,1
3419042687,-13,-2,11,-8,-8,29,-81,-52,1
3419055703,-8,-8,0,0,-2,1,51,8,1
3419055703,-8,0,-4,1,-4,-98,-16,-10,1
3419063784,7,2,3,-3,-2,48,-53,1,1
3419063784,11,-8,-1,-2,-3,-27,29,25,1
3419078874,-5,-6,-6,1,-3,-32,10,13,1
3419078874,-13,-1,-4,1,5,66,-49,-71,1
3419079602,8,3,-4,1,3,8,-28,52,1
3419079602,-16,-8,0,-10,-9,-24,1,2,1
3419101980,8,8,6,-2,-1,27,59,-23,1
3419101980,11,5,-3,6,6,11,-51,-26,1
3419102773,-12,-7,4,-1,-5,-27,32,-12,1
3419102773,-9,4,-2,-2,-6,-24,-1,-22,1
3419115579,3,-7,3,-11,-2,16,-30,10,1
3419115579,-10,1,2,-7,-14,-49,44,-9,1
3419123899,4,0,-5,1,1,-22,-30,14,1
3419123899,12,5,-2,8,12,45,65,28,1
3419138789,7,0,-3,2,7,-28,-21,23,1
3419138789,-17,-5,-3,0,-2,-4,-15,6,1
3419139547,2,-5,4,-13,-15,-27,-22,-29,1
3419139547,-7,-5,2,2,-1,-8,23,-18,1
3419162126,19,0,-6,7,13,25,32,9,1
3419162126,-4,5,3,-4,-1,-7,-21,-9,1
3419162713,-2,-2,1,2,2,12,33,7,1
3419162713,-2,3,-4,2,6,-26,-25,-20,1
3419175785,-4,-12,3,0,4,46,-23,3,1
3419175785,-3,3,3,-6,-1,-5,-28,27,1
3419183889,-17,-9,2,-1,5,10,35,-23,1
3419183889,10,3,0,-7,-11,-47,-36,6,1
3419198913,-19,-1,1,-3,-9,-30,5,-26,1
3419198913,31,3,-10,13,12,20,32,46,1
3419199591,-4,2,6,-1,-4,-3,-8,-24,1
3419199591,2,-5,-8,7,25,121,23,27,1
3419222076,-17,7,2,-4,2,26,-4,-25,1
3419222076,-4,-3,-1,-5,-7,-22,18,16,1
3419222796,-16,-28,-7,-3,-3,-26,3,2,1
3419222796,27,15,-2,5,6,31,-35,17,1
3419235579,-4,-17,-6,9,7,3,67,18,1
3419235579,5,7,-1,2,0,-8,-37,-4,1
3419243782,5,5,2,1,2,16,-27,-11,1
3419243782,-19,-4,2,-7,-13,-41,-20,-25,1
3419258873,12,7,-3,-1,-3,14,8,34,1
3419258873,-15,-12,3,-5,-12,-97,-41,-7,1
